rmse_all_observed,mae_all_observed,psnr,rmse_corrupted_entries,rmse_clean_entries,seed
0.5460362652109191,0.28514999831145277,17.296770076568468,1.5089447705432864,0.28000162703278114,0
0.5496357627363393,0.28542436567075136,17.239700168900953,1.5177588930732153,0.28016844376293504,1
0.5472359910984499,0.290733936550047,17.277706772294835,1.5094536687258646,0.28241533451016115,2
0.5496867073049233,0.29200919040454604,17.238895129592187,1.5105925478989026,0.2847587542743721,3
0.5424203254669632,0.2784138158446204,17.35448072734534,1.5132320934178238,0.27473120906721454,4
