sparsity,RMSE_mean,RMSE_std,MAE_mean,MAE_std,PSNR_mean,PSNR_std
0.2,0.7507867271473685,0.0014625099843054749,0.5836923469163167,0.0011101133038114446,14.53088127893885,0.016914727344380383
0.4,0.7607883642647538,0.0009120472750151144,0.5943344659665926,0.0007330994305926682,14.415927585752906,0.010414145984693635
0.6,0.8117537201373958,0.017926721610369258,0.635183808115729,0.006823623624113087,13.854417394344557,0.19256926380236503
