sparsity,MSE,PSNR,RMSE,NRMSE,MAE
0.2,1.2558565319579638,12.98999979890146,1.1206500488368185,0.2241300097673637,0.8324908570728574
0.4,1.3119399392531843,12.800260552238424,1.1453994671088268,0.22907989342176535,0.8577396838978751
0.6,1.4530772703293955,12.356512992705087,1.2054365476164208,0.24108730952328417,0.9155276350137663
